Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000010610	CD4	protein_coding	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	12	1.91091856346268	4.12845166910035	3.09890866858215e-21	3.65911451679627e-19
ENSG00000105383	CD33	protein_coding	CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]	19	5.34825334614144	0.787368655236009	3.107294307807e-21	3.65911451679627e-19
ENSG00000162374	ELAVL4	protein_coding	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	1	2.16841307154454	3.32994578835489	3.28443335287225e-21	3.84047404162611e-19
ENSG00000146070	PLA2G7	protein_coding	phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]	6	2.97049112899777	2.67860503601352	3.6573685366698e-21	4.24248920761701e-19
ENSG00000128422	KRT17	protein_coding	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	17	2.35192158426289	3.34260369521829	3.67934501262858e-21	4.24248920761701e-19
ENSG00000168542	COL3A1	protein_coding	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	2	1.56086978514909	14.4116698519107	3.7981134360643e-21	4.34923279258011e-19
ENSG00000164756	SLC30A8	protein_coding	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	8	-3.62557645547087	1.91365835807171	4.49514771235869e-21	5.11215291890436e-19
ENSG00000187800	PEAR1	protein_coding	platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]	1	1.71057317821134	4.85706550923776	4.65110981656608e-21	5.25353927852131e-19
ENSG00000176046	NUPR1	protein_coding	nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]	16	2.1666245095105	2.9767570248735	4.81128537310261e-21	5.39774204966187e-19
ENSG00000127920	GNG11	protein_coding	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	7	1.74376847676075	5.15754575321961	5.36062453408587e-21	5.97367850764844e-19
ENSG00000095970	TREM2	protein_coding	triggering receptor expressed on myeloid cells 2 [Source:HGNC Symbol;Acc:HGNC:17761]	6	2.69848122587093	2.39436161326649	5.50783613787803e-21	6.09680741555512e-19
ENSG00000140749	IGSF6	protein_coding	immunoglobulin superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:5953]	16	2.94919435492837	2.75456998612664	6.0855104161694e-21	6.69164337417726e-19
ENSG00000104368	PLAT	protein_coding	plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]	8	1.5942297233643	8.02038052891997	6.15244301202677e-21	6.72073445866398e-19
ENSG00000286449	AC016590.4	lncRNA	novel transcript	19	-5.31081751802727	0.573941308162814	6.72069439984785e-21	7.29349083758652e-19
ENSG00000134955	SLC37A2	protein_coding	solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]	11	2.30604670197404	2.67928046389222	8.08306353678733e-21	8.71501214057253e-19
ENSG00000267508	ZNF285	protein_coding	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	19	-7.91333572492321	0.543010423362663	8.92208639422872e-21	9.55756919288863e-19
ENSG00000173269	MMRN2	protein_coding	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]	10	1.78841062002422	4.61785492773157	1.06219580773109e-20	1.13055764048506e-18
ENSG00000116254	CHD5	protein_coding	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]	1	-2.472278210962	2.51441680142343	1.20445232626598e-20	1.27380423091213e-18
ENSG00000233056	ERVH48-1	lncRNA	endogenous retrovirus group 48 member 1 [Source:HGNC Symbol;Acc:HGNC:17216]	21	2.14477312198409	3.25209086786346	1.21918529867643e-20	1.28122485438123e-18
ENSG00000197044	ZNF441	protein_coding	zinc finger protein 441 [Source:HGNC Symbol;Acc:HGNC:20875]	19	-6.13328203401442	0.600072628726418	1.29932656781357e-20	1.35685649886644e-18
ENSG00000111186	WNT5B	protein_coding	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	12	1.55478093252846	7.01755265336728	1.3293314477249e-20	1.37951370987651e-18
ENSG00000100368	CSF2RB	protein_coding	colony stimulating factor 2 receptor beta common subunit [Source:HGNC Symbol;Acc:HGNC:2436]	22	3.14474519974863	2.13210697365905	1.37593668402584e-20	1.41900948456926e-18
ENSG00000125730	C3	protein_coding	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	19	2.31351430252097	5.27960614273263	1.46272604917154e-20	1.49920390866939e-18
ENSG00000116774	OLFML3	protein_coding	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	1	1.7962722501938	8.11383575595111	1.49615322076985e-20	1.52405693727991e-18
ENSG00000255833	TIFAB	protein_coding	TIFA inhibitor [Source:HGNC Symbol;Acc:HGNC:34024]	5	3.89693768773417	1.17336706570523	1.62628836586196e-20	1.64651780651049e-18
ENSG00000112562	SMOC2	protein_coding	SPARC related modular calcium binding 2 [Source:HGNC Symbol;Acc:HGNC:20323]	6	1.68656428903701	6.19960629153105	2.15447364443291e-20	2.16805335710086e-18
ENSG00000198216	CACNA1E	protein_coding	calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]	1	-2.24615929965582	3.66015684519831	4.42218988288666e-20	4.42325547081025e-18
ENSG00000179163	FUCA1	protein_coding	alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006]	1	1.58690849335946	6.08941507985961	4.47745881727415e-20	4.45172013185749e-18
ENSG00000253309	SERPINE3	protein_coding	serpin family E member 3 [Source:HGNC Symbol;Acc:HGNC:24774]	13	1.85133270767458	4.46267874971128	4.99951438051224e-20	4.9411867127396e-18
ENSG00000163106	HPGDS	protein_coding	hematopoietic prostaglandin D synthase [Source:HGNC Symbol;Acc:HGNC:17890]	4	3.82945393658579	1.2665028868216	6.8215281649524e-20	6.70205051188578e-18
ENSG00000181072	CHRM2	protein_coding	cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]	7	2.19742721940592	5.03241355085635	7.29828568029865e-20	7.12827855503993e-18
ENSG00000139567	ACVRL1	protein_coding	activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]	12	2.30036809798984	3.24213253732358	7.91745647516645e-20	7.68780393647156e-18
ENSG00000187474	FPR3	protein_coding	formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]	19	3.95951243167355	1.0607985729113	8.15784723054749e-20	7.87516833814015e-18
ENSG00000134757	DSG3	protein_coding	desmoglein 3 [Source:HGNC Symbol;Acc:HGNC:3050]	18	3.3970639666004	1.86658239437898	8.22593222527275e-20	7.89499298661437e-18
ENSG00000273706	LHX1	protein_coding	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	17	-2.96532297374832	3.31203117105384	9.62226551542008e-20	9.18207451827788e-18
ENSG00000113555	PCDH12	protein_coding	protocadherin 12 [Source:HGNC Symbol;Acc:HGNC:8657]	5	1.83469734786534	4.0280679266316	1.03222590052889e-19	9.79375934421808e-18
ENSG00000136167	LCP1	protein_coding	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	13	2.23790322123356	4.53095766922245	1.03883852630538e-19	9.80049709703095e-18
ENSG00000135638	EMX1	protein_coding	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]	2	-3.19383080148222	2.17647144910828	1.33161826101486e-19	1.2491632545701e-17
ENSG00000136011	STAB2	protein_coding	stabilin 2 [Source:HGNC Symbol;Acc:HGNC:18629]	12	3.27414897960522	1.6194611955962	1.47636658427722e-19	1.37716802052466e-17
ENSG00000169291	SHE	protein_coding	Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]	1	2.69348373629544	2.4766501232023	1.52653987703941e-19	1.41601497867946e-17
ENSG00000066056	TIE1	protein_coding	tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]	1	1.71791256802533	4.57306345728011	2.34550912001749e-19	2.16360185715391e-17
ENSG00000167419	LPO	protein_coding	lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]	17	2.78853732061122	2.17306737424684	2.36421528266666e-19	2.16880831786725e-17
ENSG00000164107	HAND2	protein_coding	heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808]	4	1.57763777523962	5.84897894212072	2.72994134045557e-19	2.49054648444639e-17
ENSG00000134817	APLNR	protein_coding	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]	11	2.04838283717185	3.64156523190617	2.88379679383024e-19	2.61653344069712e-17
ENSG00000155052	CNTNAP5	protein_coding	contactin associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18748]	2	-1.9006107655917	3.23662662974992	2.9517629224875e-19	2.66364519374905e-17
ENSG00000180353	HCLS1	protein_coding	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	3	3.04510416898106	2.0383037520668	3.70487422785975e-19	3.32517468537207e-17
ENSG00000134762	DSC3	protein_coding	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	18	2.53626388818937	7.58746718699705	3.7509218993352e-19	3.34840361379364e-17
ENSG00000090382	LYZ	protein_coding	lysozyme [Source:HGNC Symbol;Acc:HGNC:6740]	12	3.83477977112779	2.95526781675152	4.51507025906169e-19	4.00899607387488e-17
ENSG00000186603	HPDL	protein_coding	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]	1	2.65548826159031	2.1855958742459	4.54357423862638e-19	4.01284609883789e-17
ENSG00000141968	VAV1	protein_coding	vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]	19	2.94262032521164	1.91030095306789	6.64449932328885e-19	5.83731570179302e-17
ENSG00000135077	HAVCR2	protein_coding	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	5	2.5778309178465	2.62326272159167	7.12126079162903e-19	6.21567813960072e-17
ENSG00000162645	GBP2	protein_coding	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	1	2.50856969360078	3.42788396396676	7.15005134102468e-19	6.21567813960072e-17
ENSG00000143839	REN	protein_coding	renin [Source:HGNC Symbol;Acc:HGNC:9958]	1	1.82301229042892	4.92924683275283	7.21513532679629e-19	6.23958890448571e-17
ENSG00000089327	FXYD5	protein_coding	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	19	1.70302399878698	5.0725190149588	7.30177717860447e-19	6.28179835614242e-17
ENSG00000146192	FGD2	protein_coding	FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]	6	3.12199043646708	1.6331606597434	8.03192659013595e-19	6.87433552075347e-17
ENSG00000163359	COL6A3	protein_coding	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	2	1.52671736406034	9.32041339355683	8.70048890633839e-19	7.40835475901757e-17
ENSG00000171766	GATM	protein_coding	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	15	1.7029498500769	5.05438606341279	9.2349312968813e-19	7.82330608435802e-17
ENSG00000155307	SAMSN1	protein_coding	SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]	21	3.19792589438833	1.83103895758344	1.22559957893647e-18	1.032987584196e-16
ENSG00000054938	CHRDL2	protein_coding	chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]	11	2.07003793818174	3.57646671856084	1.23265822928876e-18	1.03368975955104e-16
ENSG00000175065	DSG4	protein_coding	desmoglein 4 [Source:HGNC Symbol;Acc:HGNC:21307]	18	2.71063366680311	2.18775096274603	1.42427575997351e-18	1.18837561400001e-16
ENSG00000150337	FCGR1A	protein_coding	Fc fragment of IgG receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]	1	3.27216533542826	1.26709168911316	1.61094550085298e-18	1.33740695480815e-16
ENSG00000138615	CILP	protein_coding	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	15	2.18137073012225	3.70263432585075	1.96517863365455e-18	1.62337442951244e-16
ENSG00000105851	PIK3CG	protein_coding	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]	7	2.38212709479401	2.4137056504372	2.10988735719164e-18	1.72634934668568e-16
ENSG00000101916	TLR8	protein_coding	toll like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632]	X	5.99574505826675	0.644570222605845	2.1106294710744e-18	1.72634934668568e-16
ENSG00000130592	LSP1	protein_coding	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	11	2.7509610575433	2.77955970585861	2.24677607495069e-18	1.82869950727849e-16
ENSG00000130595	TNNT3	protein_coding	troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]	11	1.78530596579133	3.42639155773744	2.41390851990556e-18	1.95514814948839e-16
ENSG00000174059	CD34	protein_coding	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	1	1.74418491822063	4.17647664741171	3.05202052468873e-18	2.45998780543357e-16
ENSG00000134061	CD180	protein_coding	CD180 molecule [Source:HGNC Symbol;Acc:HGNC:6726]	5	3.41078077937185	2.01606084916325	3.50648024272363e-18	2.81263758213445e-16
ENSG00000177551	NHLH2	protein_coding	nescient helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:7818]	1	-1.90549208059253	4.34634139062421	4.06657609217657e-18	3.24622256896634e-16
ENSG00000183688	RFLNB	protein_coding	refilin B [Source:HGNC Symbol;Acc:HGNC:28705]	17	1.36007549188015	6.79598937023534	4.35348577204652e-18	3.45862573009858e-16
ENSG00000226752	CUTALP	transcribed_unitary_pseudogene	cutA divalent cation tolerance homolog-like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27367]	9	-2.32600152190227	2.55433359991888	4.79384180158347e-18	3.79033091778533e-16
ENSG00000144583	MARCH4	protein_coding	membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]	2	-2.61991264869248	3.20295879102495	4.92381506841484e-18	3.87464575336303e-16
ENSG00000204482	LST1	protein_coding	leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189]	6	3.14944695621427	1.34802678994802	5.74337843650012e-18	4.49825733771925e-16
ENSG00000166482	MFAP4	protein_coding	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	17	1.38391331012709	9.35746850046283	6.43055095075977e-18	5.01281070358757e-16
ENSG00000146477	SLC22A3	protein_coding	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	6	1.86071836633145	3.73373145346123	8.19661604004133e-18	6.35965480041337e-16
ENSG00000198959	TGM2	protein_coding	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	20	1.4120822551147	5.51516825220594	9.22120810930384e-18	7.12134602078516e-16
ENSG00000230006	ANKRD36BP2	transcribed_unprocessed_pseudogene	ankyrin repeat domain 36B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33607]	2	-4.38074802245416	0.556896507356715	1.12796187811496e-17	8.67068473343559e-16
ENSG00000130300	PLVAP	protein_coding	plasmalemma vesicle associated protein [Source:HGNC Symbol;Acc:HGNC:13635]	19	1.89651078401114	3.8462495136788	1.23394279924338e-17	9.44165264453323e-16
ENSG00000165194	PCDH19	protein_coding	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	X	1.44553089802199	5.44558082071502	1.30507335391965e-17	9.94010915985405e-16
ENSG00000103196	CRISPLD2	protein_coding	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	16	1.72059557314899	8.75287662552945	1.32833845765158e-17	1.00711103885145e-15
ENSG00000187688	TRPV2	protein_coding	transient receptor potential cation channel subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:18082]	17	1.99650658081489	3.24160011140984	1.40276603793166e-17	1.0587057860826e-15
ENSG00000167851	CD300A	protein_coding	CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]	17	2.37744524251273	2.78390626755134	1.48471997702369e-17	1.11548825785074e-15
ENSG00000242574	HLA-DMB	protein_coding	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	6	2.59359255421144	1.76667113046639	2.0032360005935e-17	1.49827615107453e-15
ENSG00000113196	HAND1	protein_coding	heart and neural crest derivatives expressed 1 [Source:HGNC Symbol;Acc:HGNC:4807]	5	1.58004338354918	6.11564419448802	2.26288359553024e-17	1.68488426996342e-15
ENSG00000173918	C1QTNF1	protein_coding	C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]	17	2.01550888656837	3.616323444764	2.56084930465148e-17	1.89822954707291e-15
ENSG00000110077	MS4A6A	protein_coding	membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375]	11	1.97136207479855	3.69029490721821	2.63835400105362e-17	1.94698799259975e-15
ENSG00000089169	RPH3A	protein_coding	rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]	12	-2.69393281869036	1.67154077122491	3.35184375866223e-17	2.46256698092158e-15
ENSG00000118503	TNFAIP3	protein_coding	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	6	1.58920671037429	5.54044359556229	3.4006124069714e-17	2.48739067864992e-15
ENSG00000196353	CPNE4	protein_coding	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	3	-2.27480459588129	2.35236822562813	3.66686384830323e-17	2.67037751479065e-15
ENSG00000155792	DEPTOR	protein_coding	DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]	8	1.65690248475327	3.67241120131475	3.99801376670928e-17	2.89882185949524e-15
ENSG00000198074	AKR1B10	protein_coding	aldo-keto reductase family 1 member B10 [Source:HGNC Symbol;Acc:HGNC:382]	7	1.79251007807172	3.99859668240084	4.1016435931404e-17	2.96103000958709e-15
ENSG00000119283	TRIM67	protein_coding	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	1	-2.60409511429066	6.05477361465811	4.50890526330611e-17	3.2409464498673e-15
ENSG00000117091	CD48	protein_coding	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	1	4.40769062069938	0.763723294325873	4.6738979595199e-17	3.34506041895985e-15
ENSG00000069011	PITX1	protein_coding	paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]	5	1.39959349774558	6.55285571760207	5.11336322428428e-17	3.63242436711393e-15
ENSG00000120708	TGFBI	protein_coding	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	5	1.40047177757923	8.84683020039932	5.11917189776355e-17	3.63242436711393e-15
ENSG00000186487	MYT1L	protein_coding	myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]	2	-2.3723121067495	3.30723326939344	5.20068143472873e-17	3.67455806562705e-15
ENSG00000130303	BST2	protein_coding	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	19	1.41056195260371	6.49810114607387	5.36047135059602e-17	3.77140958920747e-15
ENSG00000084636	COL16A1	protein_coding	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	1	1.3813109004298	7.09169418672426	5.59989086771021e-17	3.92323155980845e-15
ENSG00000187116	LILRA5	protein_coding	leukocyte immunoglobulin like receptor A5 [Source:HGNC Symbol;Acc:HGNC:16309]	19	3.2533944508909	1.52487325121198	7.59919908716087e-17	5.28657175358309e-15
ENSG00000122122	SASH3	protein_coding	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]	X	2.84733718933705	1.87988535207251	7.60955582453841e-17	5.28657175358309e-15
ENSG00000277586	NEFL	protein_coding	neurofilament light [Source:HGNC Symbol;Acc:HGNC:7739]	8	-1.38583775026106	7.18136935572579	8.00602131561147e-17	5.5388324135172e-15
ENSG00000164093	PITX2	protein_coding	paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]	4	1.64308645588366	6.60883574173462	8.92738109450472e-17	6.15063218643802e-15
ENSG00000102755	FLT1	protein_coding	fms related tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]	13	2.42838268163313	6.29180307947643	9.27213713057718e-17	6.36175888083072e-15
ENSG00000081237	PTPRC	protein_coding	protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	1	2.82473326792932	2.88145036578799	9.58187065444956e-17	6.54721729820907e-15
ENSG00000115267	IFIH1	protein_coding	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	2	2.24039873137578	3.21329530862806	9.94531692961946e-17	6.76770665161482e-15
ENSG00000106066	CPVL	protein_coding	carboxypeptidase vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]	7	1.55323313071777	4.59803073864621	1.02991790607963e-16	6.97990078063107e-15
ENSG00000215218	UBE2QL1	protein_coding	ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]	5	-1.77476045624493	4.1472502997075	1.20722640298218e-16	8.14828747768946e-15
ENSG00000147113	DIPK2B	protein_coding	divergent protein kinase domain 2B [Source:HGNC Symbol;Acc:HGNC:25866]	X	1.91508478900333	3.47082979900015	1.25523904232418e-16	8.43805225050638e-15
ENSG00000175084	DES	protein_coding	desmin [Source:HGNC Symbol;Acc:HGNC:2770]	2	1.83076248886707	4.45533397432834	1.5016159135692e-16	1.00535607374609e-14
ENSG00000133048	CHI3L1	protein_coding	chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]	1	2.19009585611577	2.36191875164776	1.55200300625736e-16	1.03491798859025e-14
